Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1746611223.780412,5775,5,1
2,Payment,1746611223.781644,6503,2,1
2,Payment,1746611223.782082,4141,9,1
2,Payment,1746611223.782084,4091,0,1
2,Payment,1746611223.782098,6053,3,1
1,NewOrder,1746611223.784121,11303,1,1
2,Payment,1746611223.786190,7291,0,1
1,NewOrder,1746611223.786205,9209,5,1
2,Payment,1746611223.786237,7265,9,1
2,Payment,1746611223.786312,7186,6,1
2,Payment,1746611223.788163,10785,2,1
2,Payment,1746611223.788166,5325,3,1
2,Payment,1746611223.791547,7449,8,1
2,Payment,1746611223.793508,3884,3,1
2,Payment,1746611223.793526,3884,6,1
2,Payment,1746611223.793526,5452,0,1
2,Payment,1746611223.793527,5449,9,1
2,Payment,1746611223.794336,3638,7,1
1,NewOrder,1746611223.795433,9338,5,1
2,Payment,1746611223.795441,2517,1,1
1,NewOrder,1746611223.796965,7818,4,1
2,Payment,1746611223.797415,7356,3,1
1,NewOrder,1746611223.797422,7487,6,1
1,NewOrder,1746611223.797975,8970,1,1
1,NewOrder,1746611223.797990,6739,7,1
1,NewOrder,1746611223.798969,9840,2,1
2,Payment,1746611223.798997,10394,9,1
1,NewOrder,1746611223.799007,5720,0,1
2,Payment,1746611223.799013,3816,8,1
1,NewOrder,1746611223.802850,9915,8,1
5,StockLevel,1746611223.804745,74802,0,1
1,NewOrder,1746611223.804746,15080,7,1
2,Payment,1746611223.804781,4540,5,1
2,Payment,1746611223.804788,4586,3,1
2,Payment,1746611223.804823,9737,4,1
1,NewOrder,1746611223.804914,11640,6,1
2,Payment,1746611223.806954,7558,1,1
5,StockLevel,1746611223.808828,70105,2,1
2,Payment,1746611223.809340,7260,5,1
2,Payment,1746611223.809390,7168,3,1
3,OrderStatus,1746611223.809411,10055,9,1
2,Payment,1746611223.812794,5854,8,1
2,Payment,1746611223.814543,4568,1,1
2,Payment,1746611223.814580,4586,4,1
2,Payment,1746611223.816577,4993,3,1
1,NewOrder,1746611223.816593,18778,6,1
1,NewOrder,1746611223.816640,21422,5,1
2,Payment,1746611223.818716,5737,8,1
3,OrderStatus,1746611223.819140,10327,1,1
1,NewOrder,1746611223.819207,14083,4,1
1,NewOrder,1746611223.819557,18549,9,1
2,Payment,1746611223.819856,6663,7,1
2,Payment,1746611223.821638,6806,3,1
1,NewOrder,1746611223.824493,12781,8,1
5,StockLevel,1746611223.826552,72049,7,1
2,Payment,1746611223.828484,6883,3,1
2,Payment,1746611223.829499,7823,1,1
2,Payment,1746611223.833333,7178,4,1
1,NewOrder,1746611223.835416,15262,3,1
2,Payment,1746611223.835426,4444,6,1
2,Payment,1746611223.837306,5397,8,1
1,NewOrder,1746611223.837369,18336,1,1
2,Payment,1746611223.838095,5286,5,1
5,StockLevel,1746611223.838153,56708,9,1
2,Payment,1746611223.839910,6540,6,1
2,Payment,1746611223.840553,8017,4,1
3,OrderStatus,1746611223.842740,6650,8,1
2,Payment,1746611223.843417,9345,5,1
1,NewOrder,1746611223.846494,14296,6,1
2,Payment,1746611223.848605,6293,4,1
3,OrderStatus,1746611223.849419,6339,8,1
1,NewOrder,1746611223.850704,12082,3,1
4,Delivery,1746611223.852805,42048,5,1
1,NewOrder,1746611223.854923,8460,4,1
1,NewOrder,1746611223.855731,8478,1,1
2,Payment,1746611223.855779,16717,8,1
2,Payment,1746611223.860820,3967,6,1
5,StockLevel,1746611223.862881,42520,3,1
2,Payment,1746611223.863404,4758,4,1
4,Delivery,1746611223.864226,26169,1,1
1,NewOrder,1746611223.864805,15518,6,1
2,Payment,1746611223.868195,6368,4,1
2,Payment,1746611223.872520,5908,8,1
4,Delivery,1746611223.874589,27785,4,1
1,NewOrder,1746611223.878446,11088,8,1
2,Payment,1746611223.878949,4738,2,1
2,Payment,1746611223.879567,3558,0,1
1,NewOrder,1746611223.880344,8740,6,1
1,NewOrder,1746611223.883143,6382,0,1
3,OrderStatus,1746611223.883701,2818,2,1
1,NewOrder,1746611223.886539,7878,2,1
1,NewOrder,1746611223.889100,5290,6,1
1,NewOrder,1746611223.889541,4863,0,1
2,Payment,1746611223.889547,2848,8,1
1,NewOrder,1746611223.890405,9359,1,1
2,Payment,1746611223.892400,2455,8,1
2,Payment,1746611223.894403,3471,6,1
2,Payment,1746611223.894418,3462,0,1
2,Payment,1746611223.894431,1572,2,1
2,Payment,1746611223.894860,5948,5,1
2,Payment,1746611223.894861,4917,8,1
1,NewOrder,1746611223.894875,4893,9,1
3,OrderStatus,1746611223.896017,5684,2,1
1,NewOrder,1746611223.897884,9032,6,1
1,NewOrder,1746611223.897889,8973,0,1
2,Payment,1746611223.898635,8266,7,1
1,NewOrder,1746611223.899778,7075,1,1
2,Payment,1746611223.899784,2108,9,1
1,NewOrder,1746611223.899793,9737,8,1
2,Payment,1746611223.900821,4060,5,1
